dt,client_id,amount
2007-08-06 05:12:05,636,10076.18
2007-12-17 08:22:06,389,-623.54
2007-05-31 08:32:19,452,97.18
2007-10-26 17:35:49,543,117.31
2007-07-10 07:57:53,477,1092.04
2007-06-23 17:27:00,440,10054.64
2008-02-08 02:54:29,218,155.61
2007-08-10 09:59:07,583,98.1
2008-04-09 16:38:33,456,2085.41
2007-05-01 23:14:02,460,120.35
2007-05-09 20:22:22,590,110.11
2008-03-24 13:27:34,102,10030.94
2007-06-01 11:55:15,249,143.65
2008-01-09 08:34:05,321,2059.04
2007-06-20 17:24:32,803,-604.97
2007-05-31 22:45:27,588,10035.49
2008-03-21 23:45:10,795,1080.01
2007-10-08 15:59:07,287,185.72
2007-10-01 17:13:22,939,1082.0
2007-07-11 18:49:28,529,126.62
2008-02-19 04:25:28,672,1062.98
2007-05-15 12:17:00,739,1039.16
2007-06-30 08:47:44,157,1065.68
2007-12-25 20:29:33,422,150.33
2008-06-21 04:16:34,948,129.51
2008-03-25 17:57:21,955,1079.37
2007-11-29 00:20:44,718,182.97
2008-06-02 07:16:14,291,1066.75
2007-07-05 20:13:32,629,178.14
2007-05-15 03:04:49,117,1114.53
2007-12-21 13:27:11,714,2083.75
2007-11-21 00:25:22,103,1077.59
2007-07-06 10:15:26,510,1108.22
2008-02-17 15:19:37,868,141.32
2008-02-29 23:20:50,808,1080.21
2007-10-30 23:15:38,743,-636.64
2008-01-16 03:28:16,654,151.49
2008-05-16 12:50:30,617,2069.8
2008-05-20 09:38:42,191,10086.93
2008-03-30 16:48:24,635,1073.87
2007-12-14 00:46:25,486,157.2
2007-07-06 20:47:24,789,154.54
2007-12-15 01:46:11,147,144.14
2007-10-08 23:19:47,129,39.91
2007-07-19 19:43:21,998,177.86
2007-11-30 06:46:27,316,1068.53
2008-01-23 05:06:44,227,202.58
2007-12-30 00:40:33,191,1036.59
2007-06-10 17:49:14,639,1075.4
2008-04-09 16:38:33,397,1072.21
2008-03-01 04:50:15,698,2059.44
2008-03-26 05:27:10,857,1043.44
2007-11-13 05:27:58,824,154.34
2008-06-05 05:31:13,888,26.97
2008-04-12 12:34:40,504,-632.32
2007-07-16 07:59:42,335,1084.4
2007-05-29 19:39:11,153,1090.5
2007-08-07 21:38:36,686,-600.19
2007-08-14 09:05:33,194,10053.57
2007-11-20 22:00:13,265,10054.52
2007-05-21 22:46:32,797,-647.66
2007-06-23 15:41:31,312,10094.51
2008-03-24 23:06:05,315,-625.11
2008-02-02 07:35:12,215,-632.29
2007-06-01 11:55:15,722,2060.63
2008-04-10 12:04:24,128,92.47
2007-08-06 05:12:05,826,151.66
2008-04-20 22:24:11,422,10059.49
2007-07-23 04:53:05,541,186.05
2008-04-21 00:30:53,327,1023.03
2007-12-22 19:20:20,418,2063.21
2007-12-29 16:10:08,389,-632.12
2008-02-26 23:20:58,534,207.89
2008-05-12 10:01:40,373,10058.49
2007-07-30 09:29:11,599,2102.74
2007-06-20 12:13:51,851,1078.91
2008-02-29 04:54:22,449,1030.32
2007-11-25 01:42:43,436,-645.9
2008-05-29 13:56:58,603,-614.33
2007-12-01 06:47:37,530,156.56
2007-06-05 09:37:57,545,170.12
2007-06-22 06:27:54,273,101.98
2008-01-03 21:31:30,761,1091.19
2007-11-28 00:26:14,241,1077.33
2007-10-30 11:44:28,661,1051.25
2007-05-09 20:22:22,679,157.2
2007-07-12 16:29:02,917,130.29
2008-06-01 18:28:27,468,93.59
2007-07-18 18:12:52,413,68.63
2007-07-04 17:07:24,839,137.75
2008-01-05 21:06:15,980,2081.71
2007-10-05 07:21:04,159,10026.75
2007-07-31 02:12:14,385,1124.41
2007-07-24 16:51:03,862,1085.32
2007-06-17 12:52:20,699,109.45
2007-11-26 13:20:24,792,2025.95
2007-11-26 13:20:24,914,124.13
2007-10-30 23:15:38,567,128.1
2007-06-04 15:23:32,128,-651.05
2008-04-10 21:32:37,465,2102.61
2007-07-29 13:47:47,516,2022.2
2008-05-09 10:01:21,189,10046.7
2007-06-22 19:45:09,729,1018.11
2008-05-12 23:02:49,243,1086.52
2007-11-22 10:11:25,753,1061.9
2008-04-25 03:59:32,562,-628.19
2008-02-09 09:16:52,626,-622.88
2007-10-18 13:45:07,430,1081.5
2007-12-04 01:06:54,393,116.83
2008-03-06 17:47:40,868,2057.69
2007-12-10 15:53:53,377,1093.54
2007-10-29 16:26:45,447,2079.08
2008-05-31 12:00:45,125,1056.74
2008-06-18 05:31:44,199,2057.9
2008-02-14 00:24:38,236,-678.03
2008-04-26 09:03:21,434,156.12
2008-06-04 00:29:45,914,168.54
2008-02-20 21:26:05,176,1036.85
2007-08-20 22:08:17,419,10013.23
2008-06-12 14:41:52,825,1046.11
2008-05-30 06:32:01,257,2053.2
2007-11-11 15:12:09,995,168.32
2008-04-09 21:51:10,575,10043.51
2007-08-10 09:59:07,964,1075.48
2007-12-29 16:10:08,964,10038.58
2007-10-20 04:49:56,620,10088.14
2008-01-11 15:16:37,561,1100.21
2007-10-15 09:23:54,533,10093.87
2007-05-31 21:42:49,142,2072.92
2007-11-20 22:00:13,211,-624.19
2008-06-23 22:54:32,348,160.55
2007-05-07 17:46:15,403,162.8
2007-05-08 13:26:18,559,123.4
2008-03-24 17:28:25,272,2032.89
2007-05-20 11:20:10,428,-670.81
2007-06-30 13:04:06,360,2069.0
2007-06-24 02:29:05,568,1026.03
2007-12-12 10:49:28,171,2034.04
2007-07-02 05:34:35,826,1065.53
2008-06-25 04:38:45,542,-636.8
2008-04-17 11:41:03,879,2093.76
2007-12-30 00:40:33,651,1033.74
2007-12-02 14:39:04,154,193.6
2007-05-15 12:17:00,345,103.21
2007-11-08 22:49:21,732,-673.22
2008-04-27 08:23:07,652,2028.75
2007-08-21 22:04:16,800,167.01
2007-10-04 18:12:59,632,167.49
2008-03-14 18:09:46,906,2073.28
2007-06-09 02:34:24,512,10037.69
2007-05-03 10:29:01,645,49.7
2007-08-05 13:32:56,959,111.77
2007-06-01 04:40:51,744,160.58
2008-01-18 23:42:52,731,67.95
2008-04-10 05:41:12,683,119.23
2008-02-21 23:54:43,585,86.28
2008-05-01 11:27:03,254,10045.44
2008-01-19 13:36:45,381,-619.99
2008-02-02 22:31:47,485,10054.92
2008-04-09 16:35:01,655,1054.12
2007-05-15 08:47:51,369,141.21
2007-08-01 18:36:24,852,1103.66
2008-01-09 08:34:05,930,155.61
2007-07-27 23:21:09,636,1056.84
2007-11-17 01:57:32,709,106.98
2007-07-20 05:49:16,457,2058.64
2007-10-04 05:47:07,856,1031.54
2008-03-14 18:09:46,555,1090.82
2008-03-14 06:47:02,518,1091.12
2007-06-30 16:22:32,105,125.63
2007-07-06 19:23:01,320,112.35
2008-02-17 23:29:54,387,45.77
2008-04-15 00:05:58,648,122.81
2007-05-09 20:22:22,661,158.54
2008-03-10 10:37:02,913,169.43
2007-12-14 01:30:56,415,2085.87
2008-01-28 15:12:26,367,1075.24
2007-12-19 09:24:45,366,1066.91
2008-01-18 13:11:14,468,2053.43
2007-12-05 18:26:16,121,10049.15
2008-03-22 01:15:53,671,161.15
2008-01-03 02:38:44,737,10047.35
2007-11-26 13:20:24,733,1061.09
2008-01-13 03:11:48,475,1024.43
2007-06-01 13:18:05,799,1088.02
2008-01-27 21:17:35,237,1087.92
2008-03-26 05:27:10,304,104.25
2008-05-14 09:47:29,391,135.1
2008-04-06 11:54:47,211,166.37
2007-11-06 11:38:46,472,132.09
2008-03-14 22:24:51,111,1060.72
2008-04-09 16:38:33,183,10040.1
2007-06-30 08:47:44,840,131.26
2008-05-13 02:22:21,695,2080.68
2007-11-20 19:06:04,912,147.37
2007-05-18 14:32:29,340,120.65
2007-07-03 15:59:16,465,1058.52
2008-01-16 03:27:15,893,171.6
2008-03-06 17:47:40,631,139.86
2008-01-23 15:07:52,868,69.73
2008-05-14 09:47:29,883,91.16
2007-08-14 23:16:46,387,145.46
2008-04-14 21:50:27,653,146.22
2007-10-24 01:08:58,863,-685.31
2008-03-22 01:15:53,344,2061.87
2008-02-20 16:40:00,578,1038.0
2007-06-20 03:55:15,538,1120.91
2007-06-01 12:33:25,365,10052.9
2008-02-16 01:02:59,142,111.16
2007-08-07 01:40:33,554,117.83
2007-07-29 13:47:47,838,1072.71
2007-10-18 22:49:15,673,135.24
2007-12-27 20:26:52,865,1052.51
2008-04-24 04:59:48,152,10058.33
2008-04-24 21:09:58,699,2060.81
2008-01-30 10:29:25,579,118.87
2007-07-16 05:28:49,439,10075.67
2007-07-17 11:55:51,422,2061.59
2007-06-22 06:27:54,230,-656.51
2007-05-15 01:29:42,951,108.77
2007-05-22 11:05:25,288,70.34
2007-10-30 23:15:38,630,160.88
2008-05-22 20:07:24,829,1070.87
2007-05-21 14:32:00,419,1069.86
2007-07-06 10:15:26,210,145.6
2007-07-17 12:33:24,406,1073.18
2007-06-02 06:58:10,459,1085.97
2008-02-04 00:03:40,824,149.66
2007-07-16 05:28:49,832,10051.42
2008-01-28 15:12:26,903,-633.03
2007-10-04 05:47:07,667,1064.69
2007-11-07 00:25:47,221,-631.8
2008-02-25 02:24:28,671,112.13
2008-05-24 13:53:33,587,108.68
2007-06-11 07:08:00,694,1102.23
2008-02-02 14:05:02,372,169.11
2008-01-18 22:26:33,204,1058.33
2007-05-02 06:22:11,241,161.93
2007-07-31 22:20:29,853,133.52
2007-11-29 12:43:49,404,10033.12
2008-01-21 20:46:25,952,76.78
2008-04-22 18:50:55,713,125.24
2008-06-01 18:28:27,193,1062.15
2008-03-10 10:37:02,866,135.34
2007-10-14 01:49:00,965,141.75
2007-11-27 07:46:09,612,10062.66
2007-05-18 13:28:18,755,1109.81
2008-01-16 03:27:15,178,-673.51
2008-05-04 08:10:09,442,10068.73
2007-05-29 06:55:31,820,-608.36
2007-12-22 19:20:20,465,-635.52
2007-05-09 20:22:22,554,134.98
2007-07-17 12:04:57,174,146.71
2007-11-29 04:41:50,648,10052.36
2008-03-25 17:57:21,459,138.51
2008-04-20 04:10:51,439,131.22
2008-06-04 00:29:45,615,96.1
2008-06-06 20:42:57,948,2025.34
2008-06-08 08:21:02,818,163.64
2008-06-19 10:57:04,983,10050.37
2008-04-23 15:19:11,213,1037.57
2008-03-24 13:27:34,843,120.84
2008-06-01 18:28:27,777,109.47
2008-04-20 03:21:49,837,2078.23
2007-08-20 22:08:17,911,130.06
2007-12-09 00:46:16,647,10068.04
2008-03-28 10:18:33,683,150.27
2007-07-06 10:15:26,959,10049.1
2008-03-18 12:11:07,662,146.31
2007-07-26 08:24:48,913,116.8
2007-06-12 15:13:03,202,2060.15
2008-05-17 15:41:53,759,10012.92
2008-03-18 18:40:46,809,43.69
2008-03-05 22:47:45,983,2045.07
2008-02-18 03:49:42,608,-640.65
2008-02-06 22:40:46,927,192.36
2007-11-07 16:32:00,803,64.67
2007-07-29 21:03:22,274,70.56
2007-05-31 09:21:46,151,126.99
2008-01-17 07:26:30,575,1084.21
2008-02-05 12:23:59,905,-648.45
2008-01-21 10:08:36,743,1089.04
2008-01-16 05:11:13,856,-642.09
2007-08-20 00:34:30,436,-640.93
2007-11-11 15:12:09,604,202.1
2007-10-08 00:11:40,344,10071.08
2007-06-07 09:33:28,460,128.76
2007-05-16 07:20:08,170,1081.05
2007-07-29 13:47:47,553,2094.69
2007-10-07 15:37:47,643,1058.94
2007-08-08 03:35:37,432,1056.98
2008-05-01 20:40:34,779,1056.2
2008-06-06 01:24:10,882,163.85
2008-04-26 10:28:29,186,2026.64
2007-08-03 01:24:22,980,1021.05
2008-04-03 06:25:20,922,1036.48
2008-04-02 11:57:05,103,54.62
2008-01-04 12:06:09,592,1063.34
2007-11-29 17:45:11,720,1015.16
2008-05-15 10:10:10,621,76.89
2008-06-06 20:42:57,418,2085.74
2008-01-30 10:29:25,106,1080.32
2007-05-13 15:32:57,755,169.43
2008-06-09 20:14:01,180,123.14
2008-04-13 13:36:06,487,68.95
2007-12-17 08:22:06,139,2068.73
2008-04-21 23:08:19,347,129.77
2008-06-11 20:09:12,300,2036.49
2008-01-23 15:20:04,991,10080.52
2008-01-27 04:04:17,327,148.9
2008-05-01 16:43:44,276,168.38
2008-01-03 02:38:44,516,199.42
2007-05-07 17:46:15,414,2047.19
2008-03-11 09:57:00,453,-648.08
2008-03-01 04:50:15,206,131.44
2007-10-22 15:20:23,919,187.93
2007-11-17 01:57:32,492,178.83
2007-05-20 11:20:10,290,178.1
2008-03-16 19:14:36,845,1070.61
2007-05-29 06:55:31,472,2051.92
2008-04-17 11:41:03,752,-642.72
2007-07-02 05:34:35,835,161.56
2008-02-26 05:40:20,286,10069.79
2007-06-04 17:04:04,824,2095.76
2008-01-02 16:15:14,707,68.03
2007-12-09 00:46:16,444,133.9
2007-08-31 14:37:00,650,115.4
2007-07-31 22:20:29,783,2068.08
2007-08-03 08:49:37,459,145.58
2008-04-23 17:31:50,732,2028.75
2007-08-29 20:44:34,554,57.56
2007-06-27 06:22:04,118,10031.92
2008-03-03 11:32:53,201,182.93
2007-06-12 18:52:38,906,78.08
2007-05-19 06:27:51,997,107.42
2007-05-09 20:22:22,553,169.67
2007-06-09 00:54:24,511,-653.88
2007-11-02 19:28:39,561,171.11
2007-12-09 10:59:30,342,123.29
2007-06-18 05:11:00,834,46.15
2007-08-07 01:40:33,347,49.08
2007-07-30 10:27:09,725,-596.42
2008-01-24 23:02:24,773,124.01
2008-06-18 02:26:36,622,-655.75
2007-05-31 09:21:46,210,68.84
2007-05-31 15:59:25,566,10079.79
2007-10-23 15:30:10,737,2056.64
2008-01-27 21:17:35,483,1085.8
2007-05-15 00:49:44,150,64.23
2007-07-19 19:43:21,586,1061.71
2008-02-08 02:54:29,186,114.89
2008-06-23 22:54:32,960,155.58
2007-10-10 10:40:42,201,69.87
2007-10-14 01:49:00,757,76.97
2008-04-23 15:19:11,643,1080.97
2008-04-30 13:16:52,428,1075.21
2007-11-09 00:44:55,620,2041.55
2008-01-08 16:34:07,600,-650.41
2008-05-19 15:55:37,165,94.48
2008-06-23 22:21:06,210,-651.2
2008-02-06 03:50:01,386,2094.61
2007-11-25 01:42:43,535,1032.62
2007-11-10 07:00:10,853,111.31
2007-10-07 15:37:47,465,2075.32
2008-04-24 02:51:06,432,1085.9
2008-02-20 21:26:05,809,1124.31
2008-05-09 10:01:21,665,-646.11
2008-04-23 17:31:50,362,10081.71
2007-07-07 02:32:54,342,10077.14
2007-11-17 18:41:27,461,10038.73
2008-06-22 04:25:24,219,2069.29
2007-05-15 03:04:49,764,97.04
2008-01-09 00:07:15,978,1075.61
2007-08-04 15:52:08,256,155.65
2007-05-01 08:41:46,341,58.74
2007-06-23 03:53:15,521,65.05
2007-07-20 16:19:02,991,1021.57
2007-11-21 01:29:50,303,131.09
2007-10-28 02:51:26,382,10060.18
2008-05-01 20:40:34,766,10047.11
2008-03-21 13:26:11,856,156.5
2007-08-27 10:22:28,995,-602.87
2007-05-05 10:26:21,341,1042.3
2008-06-23 15:48:18,375,1056.89
2007-07-12 01:25:41,177,2045.13
2008-04-26 15:28:20,731,1038.73
2008-03-25 17:57:21,903,2086.46
2008-01-01 23:17:47,641,10040.89
2008-05-17 02:30:25,986,1092.34
2008-06-01 18:28:27,496,-664.48
2007-10-08 15:59:07,424,1057.86
2007-07-03 16:44:22,445,162.64
2008-01-03 16:18:07,895,1060.54
2008-01-26 08:59:35,996,1083.36
2008-04-06 17:15:18,744,1044.85
2007-10-19 22:09:29,292,70.8
2007-11-17 11:34:02,115,-637.63
2007-11-08 20:14:02,586,-640.41
2007-11-14 06:12:32,640,-632.04
2007-05-03 10:29:01,721,148.85
2008-02-25 02:24:28,941,165.18
2007-11-03 04:06:20,373,2078.74
2008-01-03 20:45:43,559,141.04
2007-10-23 02:58:49,906,1104.31
2008-06-06 01:24:10,323,145.56
2007-08-08 17:47:59,301,1057.69
2007-10-15 09:23:54,216,127.74
2008-05-04 05:03:38,911,103.18
2007-06-09 00:54:24,182,176.51
2008-02-04 05:46:26,688,-660.25
2008-02-17 23:29:54,141,109.21
2007-11-20 05:52:16,921,1020.32
2007-08-08 15:01:42,953,145.34
2008-04-04 05:14:29,902,137.26
2007-11-23 01:53:20,611,2075.0
2007-12-24 16:28:30,777,176.03
2008-05-15 13:26:20,815,50.13
2008-01-15 19:50:44,309,144.63
2007-05-15 05:45:35,647,1068.93
2008-04-19 06:52:58,834,139.76
2008-06-11 07:03:12,835,-628.22
2007-10-03 11:59:15,663,2090.4
2008-04-12 12:34:40,499,107.81
2008-04-24 08:01:14,617,83.59
2007-08-17 13:11:51,596,180.39
2008-04-19 17:30:07,549,138.95
2007-10-09 21:37:50,775,2058.93
2007-08-27 01:31:03,987,-629.86
2007-05-22 11:05:25,884,25.02
2008-01-23 23:15:50,596,136.16
2008-01-07 05:22:14,821,157.98
2007-06-30 20:03:08,149,-632.15
2008-06-23 15:48:18,752,10069.41
2007-07-28 03:19:22,675,132.08
2007-06-18 03:26:21,907,-664.97
2007-12-02 23:43:44,337,-626.71
2008-04-22 18:50:55,589,91.57
2007-10-16 17:55:06,720,-641.6
2007-06-14 01:02:50,384,1081.28
2007-08-26 05:39:47,474,130.8
2007-07-16 07:59:42,833,100.09
2007-11-09 06:36:14,803,2051.86
2008-05-05 22:47:48,340,59.01
2007-06-23 03:53:15,474,1028.41
2007-08-21 14:53:04,861,159.12
2008-04-25 03:59:32,499,85.14
2007-11-30 00:59:12,472,81.17
2008-02-19 07:50:49,693,77.38
2008-05-18 21:49:20,502,56.26
2008-04-28 17:09:38,497,2033.48
2008-03-18 18:40:46,797,156.89
2007-12-20 22:49:41,765,60.45
2008-06-25 20:00:39,394,158.52
2007-06-03 17:20:48,350,101.59
2008-04-17 21:45:21,834,2074.01
2008-05-24 13:53:33,253,2016.34
2007-12-08 23:58:17,595,68.11
2007-10-04 11:09:45,635,125.47
2008-03-23 12:57:07,111,159.33
2007-08-20 06:26:06,170,69.21
2007-10-25 08:36:46,183,170.14
2007-11-09 07:02:45,746,137.29
2008-03-21 13:26:11,901,79.31
2008-05-21 03:04:08,281,-623.91
2007-05-15 01:29:42,885,1069.83
2007-06-17 09:43:33,964,148.72
2007-08-20 06:26:06,213,10051.34
2007-12-19 16:47:44,374,180.6
2007-12-15 09:16:23,108,-629.93
2008-06-03 15:12:10,313,1056.68
2008-05-30 06:04:58,490,1053.92
2008-01-27 21:17:35,503,2064.1
2007-05-05 00:14:17,422,1040.32
2008-06-26 05:43:30,864,-642.24
2007-12-21 01:36:29,454,129.43
2008-04-10 05:41:12,314,47.51
2007-08-01 03:20:11,561,-621.87
2008-06-02 07:16:14,190,62.12
2007-05-22 19:16:03,290,59.42
2007-07-30 09:29:11,857,10065.18
2007-08-10 08:56:22,665,50.79
2007-12-09 00:46:16,911,10058.7
2008-04-09 21:51:10,233,2072.69
2007-05-28 12:18:34,727,58.58
2007-08-21 22:39:43,342,125.64
2008-05-19 15:55:37,228,10059.84
2007-07-19 00:24:14,319,10059.83
2007-05-20 11:20:10,169,2065.06
2007-06-04 17:04:04,869,1079.51
2007-07-02 05:34:35,170,1056.11
2007-06-01 13:18:05,182,-622.01
2007-05-19 06:27:51,790,2063.26
2008-01-31 18:50:38,728,83.68
2007-11-29 17:45:11,537,2054.74
2007-06-12 18:52:38,105,105.66
2008-01-26 20:42:30,800,151.11
2008-04-13 05:26:58,160,10018.4
2007-05-18 14:32:29,330,161.34
2007-12-25 21:09:37,318,117.73
2008-05-15 13:26:20,846,149.95
2007-11-24 20:44:12,717,152.4
2007-06-02 06:58:10,215,1039.05
2007-11-09 03:10:57,346,1045.04
2008-03-22 01:15:53,247,10045.03
2007-06-26 00:14:54,866,-655.44
2008-01-23 05:06:44,124,125.7
2007-11-09 01:25:54,295,1119.38
2008-01-02 07:52:34,507,64.29
2007-12-29 20:14:30,828,2092.99
2008-04-20 04:10:51,811,1073.07
2007-10-23 10:59:50,519,-669.76
2007-10-14 01:49:00,884,130.34
2008-06-28 12:33:38,591,160.96
2007-07-06 20:47:24,890,1057.7
2007-11-29 00:20:44,324,1085.96
2008-01-27 21:17:35,484,1021.68
2008-02-28 23:18:30,732,1061.69
2008-04-02 11:57:05,797,10059.43
2008-01-25 14:18:30,397,1109.16
2008-06-01 18:28:27,296,2086.95
2007-08-02 15:47:08,995,139.1
2008-01-05 21:06:15,946,139.63
2008-03-01 04:50:15,465,76.31
2008-04-29 13:46:11,630,-622.84
2007-05-10 23:13:42,932,2049.8
2007-10-21 20:05:21,900,138.32
2007-05-18 06:47:54,639,150.58
2007-06-22 12:37:14,853,83.82
2007-06-05 11:09:49,518,152.16
2007-11-21 00:25:22,820,100.85
2007-12-17 08:22:06,370,2083.76
2008-04-28 00:19:09,813,1038.83
2008-02-28 23:18:30,563,-631.52
2008-01-10 14:02:34,983,141.94
2008-02-20 16:40:00,610,1062.85
2007-05-06 18:06:16,364,2060.59
2007-12-05 19:39:40,436,10053.09
2008-03-21 13:26:11,787,-661.59
2007-08-29 20:44:34,424,-686.37
2007-12-16 22:59:30,307,133.32
2007-11-29 00:20:44,606,-680.95
2007-07-03 09:23:24,351,1113.09
2007-06-05 11:09:49,835,2080.15
2007-06-09 00:54:24,909,1067.06
2007-08-20 22:08:17,905,171.81
2008-02-26 06:58:48,534,131.19
2007-05-03 04:28:36,490,1024.62
2008-01-30 16:14:04,159,2039.15
2007-05-29 06:55:31,742,42.61
2007-06-23 13:29:45,242,72.81
2007-07-03 16:44:22,182,94.58
2008-05-17 02:30:25,713,142.98
2008-05-25 04:50:44,667,121.93
2008-02-04 00:03:40,861,10056.71
2008-03-29 00:56:50,655,-638.86
2007-06-27 06:22:04,851,10068.99
2007-06-05 09:37:57,104,138.11
2008-06-13 04:01:23,838,157.88
2008-01-25 09:57:15,570,46.27
2007-07-06 20:47:24,118,93.04
2007-10-01 00:15:31,926,136.25
2008-02-20 16:40:00,201,122.74
2008-01-17 07:26:30,549,2055.55
2007-05-06 18:06:16,600,161.56
2008-02-26 23:20:58,152,-635.19
2008-01-29 15:02:18,582,1059.93
2008-01-18 22:26:33,826,1057.75
2007-07-13 08:05:52,641,1062.54
2007-08-16 09:28:14,520,10089.88
2007-11-27 07:46:09,322,133.14
2007-05-17 21:20:35,431,77.36
2008-04-05 17:27:37,545,131.07
2007-06-05 00:52:21,204,180.11
2008-05-31 13:02:21,123,2060.64
2007-06-20 02:53:22,468,201.07
2008-05-23 10:06:59,943,2040.85
2007-05-13 06:39:55,222,-634.73
2008-04-02 11:57:05,677,1044.85
2007-12-27 05:22:12,241,117.0
2008-06-28 12:33:38,786,155.42
2008-06-08 12:22:38,295,171.74
2008-05-17 02:30:25,336,171.16
2008-06-10 16:13:51,744,35.24
2008-02-13 07:12:52,946,10048.0
2007-06-26 00:14:54,721,10070.01
2007-12-31 02:58:16,866,1080.01
2007-10-07 15:37:47,586,1072.26
2008-01-03 20:45:43,534,148.87
2007-10-04 05:47:07,611,-647.23
2008-06-13 12:43:52,642,-637.99
2007-10-04 11:09:45,960,166.06
2008-01-06 06:36:56,963,2088.98
2007-05-18 14:32:29,492,156.89
2007-07-03 16:44:22,955,104.46
2008-06-06 19:31:48,721,154.24
2007-07-27 23:21:09,966,1046.91
2008-04-10 12:04:24,301,114.68
2007-06-27 12:52:53,536,1014.5
2007-12-22 19:20:20,290,165.92
2007-11-10 06:35:31,439,1094.24
2007-06-01 04:40:51,188,-646.31
2007-10-22 15:20:23,499,1077.46
2008-01-03 02:38:44,642,2076.39
2008-03-03 11:32:53,916,2043.34
2007-08-27 20:40:49,164,165.18
2007-12-29 16:10:08,884,10086.82
2007-05-03 04:28:36,839,1082.59
2008-01-26 08:59:35,627,1064.68
2008-05-28 02:39:39,741,80.09
2008-06-01 18:28:27,107,1104.64
2008-06-02 05:48:09,957,10084.37
2007-07-03 13:27:22,282,-664.51
2007-11-29 04:41:50,367,2081.08
2007-08-13 22:20:49,255,1121.05
2007-10-27 02:39:21,197,1063.14
2007-06-09 02:34:24,555,113.61
2007-11-03 14:50:49,827,157.52
2008-05-26 12:22:26,355,10047.54
2007-10-03 09:01:24,543,1030.49
2007-11-03 17:01:41,339,1092.43
2008-05-29 22:33:33,593,154.34
2007-11-18 05:52:51,372,165.63
2008-05-10 05:32:20,886,-608.31
2007-06-18 03:26:21,390,133.4
2007-08-02 15:47:08,815,1067.26
2007-11-08 22:49:21,174,2084.75
2008-04-05 17:27:37,169,79.01
2007-10-18 09:06:59,539,162.42
2008-04-18 10:35:09,772,157.24
2007-12-31 02:58:16,858,163.14
2007-12-25 20:29:33,371,126.86
2007-08-06 20:49:36,384,-637.11
2008-03-11 20:03:58,862,92.01
2007-07-17 11:55:51,239,97.13
2007-11-09 03:10:57,206,1056.38
2007-10-28 03:28:48,104,165.14
2007-11-23 03:51:16,461,10033.45
2007-11-29 12:43:49,714,120.9
2007-06-30 13:04:06,209,10035.25
2008-01-06 16:32:25,136,1080.2
2007-12-29 20:14:30,761,10068.23
2007-12-11 03:05:03,989,71.16
2008-04-16 12:31:53,157,151.39
2008-05-26 12:22:26,520,1034.75
2008-02-11 23:40:05,957,10073.13
2007-10-29 13:53:53,728,2063.86
2007-07-30 12:09:48,242,92.68
2007-06-07 22:06:23,819,2039.16
2007-12-07 13:04:37,786,123.31
2008-05-09 00:03:40,520,1058.9
2008-01-24 12:11:28,896,144.03
2007-10-23 10:59:50,691,10082.59
2008-02-29 23:20:50,352,72.67
2007-08-07 01:40:33,286,143.85
2008-04-21 00:30:53,711,10064.39
2007-08-03 08:49:37,268,1059.39
2007-11-21 23:06:14,919,1088.06
2007-12-12 17:31:32,356,91.06
2007-10-03 04:31:32,948,10081.67
2007-05-22 11:05:25,125,86.46
2008-06-09 18:17:07,546,89.69
2008-01-29 18:59:16,833,1074.52
2007-08-08 03:35:37,568,1104.75
2007-08-06 05:12:05,220,159.52
2007-08-08 15:01:42,385,2075.38
2007-07-31 02:12:14,373,66.65
2007-06-20 12:13:51,899,169.42
2007-08-13 14:32:51,900,104.21
2008-02-20 16:40:00,332,1084.62
2007-10-24 01:08:58,791,2045.56
2008-02-18 23:53:14,126,109.94
2008-04-02 03:22:18,702,153.55
2007-10-01 00:15:31,991,2075.34
2007-08-14 09:05:33,733,163.12
2007-05-27 20:24:22,607,130.69
2007-10-27 02:39:21,752,1074.2
2008-06-13 04:01:23,943,160.72
2008-04-19 17:30:07,639,1071.71
2008-05-16 12:50:30,934,90.9
2007-05-13 06:39:55,332,1052.39
2008-05-15 10:10:10,556,10059.75
2008-02-06 03:50:01,257,2089.16
2007-11-24 04:59:52,395,1087.9
2008-05-15 13:26:20,772,1113.28
2007-07-16 20:32:23,613,10030.63
2008-03-16 10:10:02,825,-657.46
2007-10-15 21:49:52,372,1045.66
2007-11-16 22:35:11,406,1082.88
2008-02-20 03:51:57,586,119.32
2008-02-02 22:31:47,244,146.26
2008-05-05 22:47:48,634,93.7
2008-04-24 08:01:14,499,160.47
2007-07-18 18:12:52,145,1021.62
2007-11-21 23:06:14,994,44.23
2007-05-20 01:43:05,828,91.87
2008-06-12 10:26:07,807,136.34
2008-06-25 20:00:39,917,58.69
2008-02-02 07:35:12,173,57.25
2007-07-05 20:13:32,101,188.81
2007-07-03 02:08:34,549,122.26
2007-12-20 12:23:00,955,-631.96
2007-10-01 17:13:22,344,1046.91
2007-07-03 16:44:22,341,147.01
2008-04-09 16:38:33,195,1055.81
2007-07-19 02:59:31,943,198.85
2007-12-21 00:06:27,212,1103.71
2007-08-01 18:36:24,754,176.93
2008-04-20 13:34:15,474,142.47
2008-05-24 04:39:29,939,175.82
2007-05-18 13:28:18,827,94.38
2007-12-12 17:31:32,547,1074.19
2008-04-24 04:59:48,842,127.55
2008-05-31 13:02:21,785,122.88
2008-06-18 02:26:36,145,176.61
2007-07-10 08:52:45,742,1055.16
